Class,Data
-1,"Dua sang VN chac e. Nguoi Viet da mua smart phone la phai dat tien de chung dien. Nguoi khong co nheu tien thi mua loai ""cuc gach"", chi de nghe, goi va nhan tin thoi."
-1,Dien thoai gia nay chac bao hanh chi 24h ma thoi ?
-1,TE RA CHI BAN TRONG NUOC. MA GIA 1 TRIEU DONG THI CHUNG NAO VE VN HO BAC?
-1,Kho kha quan
-1,"BB co he dieu hanh hian hao nhueng kho noi apps qua te va cai nao cung bi tinh phi, tham chi instagram, facebook... da the thanh toan xong van khong hoat dong duoc. Toi mua apps 2 lan, lan nao cung vay - nan 1. Tai apps qua snap thi khong dung duoc toan bo tinh nang cua apps, nhu viber thi khong nghe goi duoc, uber thi cu quay thoi la... BB passport. Neu ban nao co y dinh dung qwerty thi can nhac nhez. Apps bay gio chi ho tro fulltouch.Minh thich BB lam nhung voi san pham nhu hien gio thi chang hieu BB se di dau. Moi BB10 thoi da khong do duoc, gio con chay dkng song ca 2. Nua voi the nao ay! Passport ma co viet giong cua SS Note va cai thien phan apps nua la khong cai dien thoaih nao dang mo uoc nhu Passport..."
-1,"Toi thi khong thích BB, vi nho thu ky khong khoai dung BB, ma dien thoai thi toi toan dua nho thu ky nghe gium."
-1,that bai thoi! chuyen qua kinh doanh mon khac cho lanh!
-1,6GB cung chi bang iPhone 2GB ma thoi.Nhung theo thoi gian e Ram 6GB cung cham dan deu!:))
-1,bac len thu ios 9.3.1 xem no pha pha duoc khong? bam vao cai dat ma mai mot luc no moi vao duoc.
-1,"IPhone 4s voi cai he dieu hanh xu ly nhu con rua. Khong nang cap theo yeu cau thi ung dung tuong lai khoi su dung, ngoai tru nghe goi."
-1,"Sam hay Apple cung deu het tro, moi nam ra mau moi cung chi la nang cau hinh."
-1,"Sam sung phai ram 10gb moi muot duoc, con iPhone chi can 3Gb ram la dua tot roi. Do la khác biet giua iPhone va Samsung."
-1,Samsung toan dung suc va co bap con tri tue thi hoi bi kem. Ram co 6Gb cung thua IPhone 2Gb thoi.
-1,Khong co cong nghe dot bien nao ban voi gia ao tuong .E!
-1,Ban noi chuan. Khong co gi dac biet ma gia ngat nguong.
-1,Gia chat roi HTC ! nhu vay HTC viet tat = Het Thuoc Chua !!^^..
-1,Thiet ke thi day com ma pin co 3000mAh.
-1,Day co le la cu ngap cuoi cung cua HTC chang. Sao ma dat qua vay.
-1,"HTC minh khong thich , nhin chang sang trong cu nhu hang binh dan cua tau , bang tung nay tien toi se mua IPhone 6s , S7 , G5 , sony Z5...."
-1,Gia nay mua s7 ngon hon
-1,"oi cai gia ,qua nhieu lua chon cho tam tien nay"
-1,E chac
-1,Thoi em lay Bphone con chat hon nhieu
-1,kieu nay khong dau lai galaxy s7 roi
-1,12tr hop li hon
-1,"17 cu, co nham khong HTC"
-1,"Minh ngan smartphone den tan co roi, no lam minh tro thanh 'stupidman'!"
-1,Sao dọng dén tù iphone mình dã khong có thiẹn cảm ròi nhỉ.
-1,Cam van loi thi to quyet khong mua. Dung tam con A5-06 cho thoi!
-1,That vong!
-1,"Cam loi vi bat chuoc Sam, the ma fan IP luon noi IP di truoc"
-1,"Binh cu, ruou cu, chi co nut chai la moi...ip chan thi moi hoan toan moi. Con ip le thi na na cai cu..."
-1,khong co gi dac sac va vuot troi so voi the he cu. khong giong nhu su dot pha cua S7 so voi S6 cua SS. Mot fan BB cho hay (noi vay de moi ng thay minh khong thien vi hang nao giua Ap va SS )
-1,thuc su la chan qua. ve hieu nang thi vo doi ma ve kieu dang sao mai khong chiu lon vay :((
-1,Eo la va xau vai..
-1,That su that vong neu IP7 y nhu vay. Tha mua 6 hoac 6s con hon.
-1,neu cu loi va kieu dang the nay thi tui danh cho iphone8 thoi.
-1,sao van the nho
-1,Xai s7edge suong hon
-1,"Truoc nghe thay iphone minh cung thich lam, nhung khong du tien mua, iphone truoc kia hon han cac dong khac o thiet ke, cam ung va man hinh dep tot. Nhung den thoi diem iphone 5s, 6s khong hieu sao co tien cung khong muon nua. Khong noi den nhung nguoi yeu cong nghe ho mua ve tim hieu voc vach nhe, con da so mua ve chang biet de lam gi chi nghe voi goi giai quyet khau oai la chinh boi ho co tien ho co quyen the hien, con nguoi VN khac cac nuoc khac la o cho do. Gio ra duong rut iphone ra binh thuong qua, khong bang em V3 :D"
-1,Nhin cung duoc. Nhung loi thiet ke qua co. TK xung tam cach day 2 nam truoc. Hien gio rat nhieu dien thoai thiet ke con sang hon nhieu. Va cau hinh man hinh vuot troi. Gio moi nguoi du dang cap hay binh dan cung chon het samsung
-1,Xong ..... xin tuong nho den apple cai gi cung giong chi khac con so 7 . R.I.P.
-1,"dang dinh len con aiphone 7 ma nghe quang cao thieu nhieu thu qua chac khong mua, tuong dung camera kep, tuong dung dual pixel, tuong dung flash kep, tuong bo home vay ly, tuong nhieu thu nua, vay ma gia tren troi, hjc hjc"
-1,"Kg co chuc nang chong nuoc thi lam sao canh tranh voi ss, qua te, neu con Steve Job thi se khac"
-1,"Dinh lua a? IP7 co dot pha ngoai hinh la hinh tru co ma?Phai la cam IP nhu dieu xi ga de lien lac, luc luot Web va game thi vuot phang ra sau do lai cuon lai bo tui"
-1,That su thi...het y tuong.
-1,nhin that vong we!
-1,Mat kinh cong dinh cao cong nghe than thanh dau roi ma phai lam cai vo nhom vien nhua xau nhu iPhone 6 the kia!?!
-1,"cu co lam that mong, co ma camera loi nhieu the nhi"
-1,Truoc gio van the co hon dau!
-1,"Nhin cai camera loi cua SS ghet khong chiu duoc, cach mat tu luc em no loi len den gio. Co ai nhu minh khong nhi?"
-1,Nghi moi 4.1.2 khong sao. Ai de the la dap chan roi. Lam phan cung chuoi qua
-1,may nhat ban unlock toan bi loi muti thoi
-1,"cho co mua may con nay, day la hang sharp xuat sang thi truong trung quoc, chat luong kem di, mac dinh may nguyen ban thi rat dat. Nhung may duoc ban tai viet nam hien nay deu da duoc dung lai vo.May da sua chua hay chua thi hen xui, nhung gap 1 tinh trang chung la pin rat kem."
-1,"dung sim ghep thi khong dung duoc 3g.mat song thi thao sim ra moi song, noi chung qua cu chuoi. truoc em da tung dung con sharp 006sh trai qua su kho chiu do roi,thao ra thao vao lien tuc luon.no ma ngon duoc nhu sim ghep cho iphone thi lai ngon"
-1,"dinh lum vai e iphone5 softbank, au, hay docomo gia re ma thay sao kho unlock wa, sim ghep cug khong bang quoc te...chan.. ben Nhat re nhu cho...nhin ho ban ma chay nuoc...uc uc.."
-1,"co ai doc duoc tieng nhat xem no len duoc 4 chua nhi vi hien tai o 2.3 thay cui qua, pin thi sieu yeu"
-1,"Minh dang dung con nay thay hay bi sut nguon hoac tu khoi dong lai, song cung khong on dinh. Ban muon xoa thi down chuong trinh Go Task manager ve hoac vao setting - Applications - manage applications de tat."
-1,"minh khong hieu sao phim Home cua may chi co chuc nang chuyen doi themes, ngoai ra khong co chuc nang gi khac!!!!?Khi dang su dung ung dung muon thoat nhanh ra ngoai man hinh Home screen khong duoc, cu phai bam Back lien tuc, luc may treo do ung dung nao do bi Force Close khong biet bam vao dau de thoat nua.haizz!Khong biet khi nao moi co the len ICS day."
-1,"May minh bi loi mat song, man hinh thi hay bi do roi may tu restart lai. Dang tim cach up len de het loi ma khong duoc."
-1,"May xuat xuong 3/2012 xai android 2.3 cu rich, nhieu loi vat voi ban 2.3 buid 07.448 pin 1150mah xai 1-1.5 ngay. Voc nhieu 4-5 tieng"
-1,"S3!!! Thuc te cam thi khac han, 102p cam y nhu kim loai, s3 cam thi y nhu nhua, da co nguoi chi dan nilong vao , 1 thoi gian boc ra bay ca mang. Chac S3 nhieu tap chat hon roi"
-1,"Thank ....Co nhung nguoi nhu bac tham nao anh em dam me cong nghe khong duoc dung voi dung gia . Nhieu ban mang ve unlock + up room ma ban chua den 4M , bac ship ve ma gia do . Con 102p nay ben do neu mua tinh ca thue chua den 2m , nhan ship ve thi cung lam la .....??? 4,2m thi qua dat"
-1,Minh it tien yeu cong nghe co vao doc va da mua em no...nhung roi cha thay co chia se giao luu gi chan nen ban di roi...oi cuoc song gio toan....$$$$$$$$$$ Bao nhieu bac bao chia se up rom nay kia lan mat tam chi con vai ba thuong lai vao PR
-1,MINH CHUA ROOT DUOC CON UP ROM THI THAY BAO MAT TIEN CO AI NHAN LAM DO NHUNG DAT . MINH CHAN NEN BAN DI DAT MUA 520 RUI . BAN CU TIM HIEU XEM
-1,"SAO DAT THE . MINH MUA CO 3,7M THOI"
-1,thi ra la em cu nghe nhac la no mat song.khong hieu sao lai the
-1,Con cua minh cung hay bi mat song dang khong hieu tai sao? kha nang ROM cu chua len 4.0.4 nen no loi. Bac nao biet uprom lam bai huong dan anh em de e voc voi. Dung do nay khong voc ngua ngay tay chan qua hic hic
-1,no la unlock nhung ma song chap chon qua.moi thu vit teo.khong co rom ma fix
-1,"may em o 4.0 r.so sanh voi cai anh about phone cha khac gi topic truoc.em mua lai da unlock r.nhung ma build thi khong so sanh vi anh chup thieu,song thi luc nao co thi rat cang.nhung bo day di tam hay di ngu van nguyen cho day no gach cheo luon.ngoi im vao mang thi ca ngay khong mat.bo nho formart lai con co 4.2gb chac do rom.hom mua ve 11.5gb nhung la ao bi loi parameter vi rom enable co nay.ma dinh chinh la go khong the nhe va ngon bang next launcher nhe bac."
-1,Pin con nay du dung 1 ngay khong may bac. Dang dung xp man 4 inch pin 1300 da heo em nay con heo hon.
-1,muon duoc bac phai doi ten.no nhan ra.reset roi nhung bao failed.dien tiet
-1,up r bac.ma bac co thay no nghe nhac sieu be khong.loa ngoai to.tai nghe nghe qua be
-1,Ah con bac bat wifi the nao. Sao minh thay hoi kem nhi
-1,Minh cam ra loa mini ma con khong nghe noi
-1,chieu nay vua nghe 1 con moi ben anh fan-ryu.hoi be ban a.ai co nhu cau up thi qua anh ay nhe
-1,dung nhu bac fann-ryu noi.minh lam sim vina sang nay thay ban kim loai to hon han sim vit teo.sang gio chua maatd song lan nao.sim vit teo 5 phut mat 1 lan
-1,Vua test xem phim de sang Max tat het ket noi xem 45' tut 15% haiz
-1,"Sao minh thu do game cua s2 ma van khong choi duoc nhi, toan bi bat buoc dong ung dung"
-1,"hj bác bán nhju thé, e cũng dang lan tan tháy bảo pin yéu, mà lại pin lièn khong thay duoc"
-1,"Con nay sao loi nguon nhieu the nhi, trong nay da 2 nguoi bi roi"
-1,May con nhat it rom voi cung hua7 root duoc nen cung cha co gi de ban ca ehe
-1,"minh thi lam roi, nhung thu du moi cach ma no khong co nhan ra, va bao khong tim thay rom nao de up ca, minh co doi ten file nhung van khong duoc. Hic. Chac phai doi huong dan cho rieng dong nay."
-1,"Con nay up len 4.0,4 pin co ra gi khong may bac oi,thay pin yeu qua cung hoi nan nhi,ma chup anh cung kem luon fai khong"
-1,"Con cai vu up 4.0 cua P-04D cho 102p, chang hieu sao tren trang Docomo huong dan cho nguoi dung P-04D up len ban co so build number la: 09.0270 Trong khi 102p up len ban cua P-04D thi build number : 09. 0256 (nhu trong hinh) Co cach nao up len so build 09.0270 khong? Vi ban nay thi chuc nang giu nut cam ung home van co tac dung. Nhieu khi nhet tui, lay dien thoai ra da dinh cai nut home nay, tham chi o trong tui dien thoai up mat vao chan cung bi"
-1,"Voi ca co bac nao biet cach xoa cai yeu cau mo khoa: ""Trace the circular arc to unlock"" khong nhi? Em thay cai khoa nay chang can thiet nhieu khi dang di xe can mo 1 tay thay bat tien qua zz"
-1,"build 4.04 cua minh la 09.0354 chi nhan 4,28 gb o cung,ram free khoang 60-100mb,loi sleep khi o che do auto eco,lau lau bi do phia khoi dong lai h muon ve 2.3.5 cho lanh"
-1,"may minh da up len 4.0 nhung bi loi 3G. ket noi 3G thi ok nhung sau khi tat di, bat lai thi khong ket noi duoc, phai restart lai may. Co ai bi loi nay khong? lam sao fix duoc day. Thanks"
-1,"May minh dung thinh thoang de trong vi, vi nhet cop xe thi ve may nong ran, can dien, khong hieu do dau, ve de may nguoi, sac lai thi lai binh thuong. Ma may nay con choi dien tu lau la nong, va het dien nhanh, muon sac thi no khong cho sac bao nong khong sac duoc (co hinh do C), noi chung bat tien vi khoan sut dien nhanh. Lai phai cat may di doi nguoi roi sac. May co tieng viet, 3G va wifi nhanh."
-1,noi chung la that vong em nay ve khoan pin
-1,"Con cua em cung the,pin yeu kinh khung,dang dung rom 2.3.5,chang lam gi nhieu,nghe nhac hon tieng la sut nguon,luot web 3g chup anh...lam gi nang la 1 ti la tat ngom,chan the,khong biet bi loi phan cung hay do rom nua"
-1,"con cua minh da len 4.0.4. nhung pin cu duoc luc la sap nguon. lieu co phai do loi rom khong nhi. minh check bang *#*#4636#*#*, no van bao tinh trang pin tot 100%"
-1,Dong nay pin yeu ma tai mong. Thoi xai them cai sac du phong nua la ok ))
-1,"pin yeu thi em biet nhung cua em lai con loi pin nua co,the nen em moi chan a,khong biet o hn co cho nao thay duoc pin no khong a"
-1,"gia ok do nd la pin kha te,toc do truy xuat bo nho cham dan den viec cai va chay ung dung khong duoc nhanh,cau hinh thuoc muc tb-kha tuy nhien load web hay bi giut va do neu trang nang,phim home cam ung rat de bi cham khi bo vao tui quan khien man hinh sang--->hao pin,am thanh ra tai nghe kha nho,,chua root duoc va can than dung de bi lock pass se khong hard reset duoc,dem ra dv thi bi cao thu am binh chem mat vai xi do )"
-1,"Loi khuyen chan thanh, dung bao gio vac em no ve, may nay fai unlock va cai rom cua con eluga V, may hay bao loi vat va khoi dong lai hoi bi thuong xuyen, pin cuc yeu chi co 1100mah,may rat nong khi xai 3g va them cai nua la khong co the nho ngoai. Kha nang tuong thich fan mem kem, thinh thoang khi cai 1 so fan mem se gap tinh trang khong tuong thich va may se bi treo, vd nhu Angry Birds chang han. Neu ban khong tin thi khi test may cu thu cai Angry Bird thi se thay ngay."
-1,"Truoc day minh co lay vai con 102p voi P04d ve cho may anh em o nha xai, xong nghe phan hoi may hay bi do, liet cam ung khi cai 1 so ung dung, minh test thu va thay dung nhu vay nen cach luon, khong dam dung toi 2 em do nua."
-1,Nan qua.May em mang di up len 4.0 ma nghe nhac bang tai nghe lai nho hon ban 2.3 la sao. 4.0 chay cung khong muot bang 2.3 !
-1,Tai sao len 4.0 ma nghe nhac loa lai be hon 2.3 nhi !
-1,"moi sang ra cam dien thoai dinh voc vao 1 trang web load duoc 80% roi tu nhien tat man hinh, bat mai cha len cam xac khong thay den hien xac.... xong biet luon. moi mua chua duoc 1 thang sv tich gop bao lau moi duoc va lan dau duoc so vao con smartphone chua duoc 1 thang va di trong khoanh khac.... buon kinh khung"
-1,"em cung co 1 chau 102P. Dao nay no dang bi loi nhay man hinh. Ban dau la mo, sau do la bi toi mat nua man hinh. Sap toi co khi no an het ca man hinh. Cam ung thi van nhay. Moi thu van binh thuong tru man hinh.No cu nhay nhay man lien tuc. Bac nao co biet cho nao sua phan cung con nay thi giup em voi.Cung sap den luc cho em no len duong vi dung rat hay bi loi vat ( Lan nay cua em la loi khong vat nua ) Buc lam."
-1,Dung Android hon 17 cu ma khong voc uprom duoc thi chan nhi.
-1,"Minh thi khong thich em nay ti nao, loa ngoai thi nho ma co van de thi o nhat moi cap nhat duoc nb, chup anh thi lai pi choi sang, noi chung la khong ket. Het"
-1,"vai nam truoc co xai may con SHARP,multimedia thi dinh ma song gio voi pin thi e qua. gio dien thoai NHAT choi android ma khong duoc up rom thi co khac gi cuoi vo ma khong duoc .............f..k"
-1,"Minh dang so huu 2 con F05d thay nan long.noi chung DT Nhat khong con doc dao nhu xua nua.dung rat nan do bi han che phan mem.mau DT thi xau phai biet.bay gio co khongREA ho tro hang noi dia dep hon han may em JAPAN. Hang JAPAN bay gio XT ve met moi lam,da phan dem ve bien thanh cuc GACH cho con chau o nha chac dep choi"
-1,"qua chat, chi danh cho bac nao thich doc ty. Ma dung an roi ma khong co rom nghich cung buon"
-1,"Hang Nhat gia thi cao so cac em khac cung cau hinh...mua thi de (co tien mua duoc lien), xai chan mun ban thi y nhu cuc hinh, ngay ca quang lai cho shop , shop cung khong thau lai, mun ban duoc thi phai rang can rang chiu lo 1 khoan lon rao ban lai (tru khi con do la model hot thi ban de ti); root thi phai suy nghi khong phai con nao cung root duoc, softs nhat thua thi lung tung ben (neu khong root mun xoa bot cung kho), trai nghiem chua chac da ngon hon may con ban qte...ai mau JMP thi choi thui, con nguoi bt nen suy nghi ki truoc khi mua"
-1,Slide Display chi nhu vay thoi thi hoi bi chan.
-1,"V17 la thuoc dien doi dau, build nay cu lam roi nen co kha nhieu loi chua duoc fix, nhu bi lag khi vuot qua lai mh, thinh thoang bi do khong tra loi cuoc goi den duoc va may kha nong khi hoat dong o cong suat cao, co kha nang bi bao pin ao nua. Hien tai v25 da fix duoc da phan cac loi tren, trong do co cai loi nghiem trong nhat la bao pin ao luon, luc dau cu tuong hu pin, ai de la do build. Ton khoang 1tr3 cho em no du hoc la xong het."
-1,"Mong tin em, chu thay cai gia gan 19 cu ma congnghenhat no bao thi qua la chua qua. anh dang xai Sh01g, cung khong hai long lam ve cai man hinh cua no, chac ky nay chuyen lai qua fu xem sao."
-1,"Tai F02g nhac nheo chan qua, thiet ke thi vay muon Z3 nhieu qua, wifi qua kem, pin te nen quay sang xai sharp doi gio cho biet."
-1,"Thang ban minh no xai tan suat trung binh, chu yeu nghe goi va fb, thinh thoang luot net thi chi duoc gan ngay ruoi, thua xa f05f truoc day, chac tai cai man hinh 2k no ""hut mau"" du qua, bat song wifi kem no cung gop phan hao pin them.Nhung dduoc cai sac pin cuc nhanh, tam hon tieng la xong,co dieu nghe nhac te qua voi cha thay gi hap dan,thiet ke na na Z3 nen next luon, cho F04G coi sao."
-1,"chuan bac ak.chi co dieu em no thu nhat la gia hien tai van kha cao, thu 2 la chua du thuyet phuc de nang tu f05f len.khong e doi lau roi"
-1,"Moi nho ong Sep hoi dum con F-04G nay, gia 9man, mua xong cho 6 thang sau chinh chu moi unlock duoc. Gia nay chat qua, doi thoi gian nua xem sao."
-1,dang lo ngai con cpu 820 lam hao pin va nong may
-1,"fujitsu luc nao cung quang cao cong nghe am thanh nay no ma nghe nhac chan hon sharp,chi duoc cai man hinh hon sharp thoi dung khong bac Nhat"
-1,Camera duoi nhe. O muc trung binh kha thoi. Thua xa note3. Dang dung 1020 chuyen qua con nay thay hoi that vong. Wifi yeu. Bat xa hoi kem. Con gan thi nhanh nhu dien
